Booking_ID,Booking_Date,Destination,State,Airline,Traveler_Type,Booking_Channel,Booking_Value,Customer_Rating
MMT118711,30-06-2024,Udaipur,Himachal Pradesh,Vistara,Business,Mobile App,6580,4.8
MMT118712,29-07-2022,Bangalore,Ladakh,Akasa Air,Business,Website,26728,4.4
MMT118713,14-03-2023,Leh,Delhi,Vistara,Couple,Travel Agent,22462,3.4
MMT118714,16-02-2024,Bangalore,Kerala,Air India,Solo,Website,5109,4.3
MMT118715,13-05-2023,Kerala,Karnataka,Akasa Air,Couple,Website,13715,5
MMT118716,23-04-2024,Bangalore,Ladakh,Vistara,Couple,Travel Agent,12376,4.3
MMT118717,15-01-2024,Udaipur,Delhi,Akasa Air,Family,Travel Agent,40252,4.6
MMT118718,19-10-2022,Udaipur,Kerala,GoAir,Business,Mobile App,33781,4.1
MMT118719,04-01-2024,Delhi,Delhi,Akasa Air,Family,Website,33190,4.4
MMT118720,01-11-2024,Jaipur,Rajasthan,GoAir,Couple,Website,40198,3.5
MMT118721,09-02-2023,Jaipur,UAE,SpiceJet,Business,Travel Agent,33313,3.9
MMT118722,29-03-2023,Manali,Himachal Pradesh,Air India,Solo,Website,41532,4.1
MMT118723,06-12-2023,Mumbai,Karnataka,GoAir,Solo,Travel Agent,19149,4.2
MMT118724,19-09-2023,Mumbai,Kerala,GoAir,Couple,Mobile App,12396,4
MMT118725,22-07-2022,Delhi,Kerala,IndiGo,Couple,Website,27945,3.7
MMT118726,03-05-2022,Kerala,Delhi,Air India,Family,Website,30362,4.7
MMT118727,16-05-2024,Goa,Maharashtra,Vistara,Family,Website,49063,4.4
MMT118728,18-11-2024,Manali,Ladakh,Air India,Couple,Website,41292,4.8
MMT118729,06-05-2023,Manali,Rajasthan,Vistara,Couple,Mobile App,34926,4.9
MMT118730,26-08-2023,Udaipur,Delhi,IndiGo,Couple,Website,39148,3.7
MMT118731,22-10-2023,Kerala,Rajasthan,Akasa Air,Solo,Mobile App,18628,4.7
MMT118732,05-08-2022,Kerala,Kerala,GoAir,Family,Mobile App,22108,4.1
MMT118733,15-11-2024,Jaipur,Maharashtra,SpiceJet,Family,Mobile App,12292,3.7
MMT118734,28-12-2023,Udaipur,Delhi,SpiceJet,Family,Travel Agent,44681,3.9
MMT118735,12-04-2023,Dubai,UAE,IndiGo,Business,Website,14520,3.4
MMT118736,11-09-2022,Dubai,Rajasthan,Vistara,Solo,Travel Agent,13085,3.1
MMT118737,19-08-2022,Bangalore,Maharashtra,IndiGo,Couple,Travel Agent,5035,4.5
MMT118738,20-05-2022,Jaipur,Kerala,SpiceJet,Couple,Website,28250,3.3
MMT118739,24-08-2024,Mumbai,Rajasthan,Vistara,Family,Travel Agent,49260,3.2
MMT118740,17-08-2022,Kerala,UAE,GoAir,Business,Mobile App,35223,3.5
MMT118741,19-10-2023,Kerala,Himachal Pradesh,SpiceJet,Business,Website,4750,3.8
MMT118742,03-02-2023,Mumbai,Rajasthan,GoAir,Business,Website,41447,4.6
MMT118743,19-05-2022,Bangalore,Maharashtra,Air India,Family,Website,47403,3.1
MMT118744,07-12-2022,Mumbai,UAE,GoAir,Couple,Travel Agent,16257,3.5
MMT118745,21-11-2023,Kerala,UAE,IndiGo,Couple,Travel Agent,26733,3.3
MMT118746,15-07-2023,Leh,Ladakh,GoAir,Family,Travel Agent,26862,4.8
MMT118747,15-02-2023,Leh,Himachal Pradesh,Air India,Couple,Mobile App,38558,4.8
MMT118748,26-03-2023,Leh,Ladakh,GoAir,Family,Travel Agent,49510,3.2
MMT118749,08-07-2024,Jaipur,Rajasthan,IndiGo,Family,Mobile App,46929,4.6
MMT118750,18-05-2023,Mumbai,Kerala,GoAir,Solo,Travel Agent,36562,4.5
MMT118751,09-07-2022,Leh,Kerala,Vistara,Family,Website,41959,4.9
MMT118752,27-09-2023,Delhi,Kerala,Akasa Air,Couple,Mobile App,14504,5
MMT118753,14-04-2024,Delhi,Rajasthan,Akasa Air,Business,Mobile App,35803,4.4
MMT118754,23-02-2022,Mumbai,Goa,Air India,Couple,Travel Agent,37169,4.9
MMT118755,01-12-2022,Udaipur,UAE,Air India,Solo,Mobile App,29317,4.5
MMT118756,11-06-2024,Manali,Goa,SpiceJet,Couple,Travel Agent,8632,4.1
MMT118757,29-12-2022,Leh,Delhi,IndiGo,Business,Mobile App,20143,3.4
MMT118758,17-03-2024,Udaipur,Karnataka,SpiceJet,Business,Website,29979,3.7
MMT118759,03-04-2022,Kerala,Ladakh,Vistara,Solo,Website,3546,3
MMT118760,27-03-2022,Udaipur,Kerala,SpiceJet,Family,Mobile App,22932,3.7
MMT118761,21-02-2022,Jaipur,UAE,Air India,Family,Travel Agent,10144,3.7
MMT118762,25-09-2024,Goa,Goa,SpiceJet,Family,Mobile App,47669,3.2
MMT118763,02-07-2022,Kerala,Delhi,Vistara,Business,Mobile App,42094,4.1
MMT118764,13-11-2022,Kerala,Karnataka,SpiceJet,Couple,Website,12544,4.3
MMT118765,26-04-2024,Kerala,Goa,IndiGo,Solo,Mobile App,33723,3.2
MMT118766,14-07-2022,Jaipur,Delhi,SpiceJet,Business,Website,43732,5
MMT118767,22-10-2023,Manali,Karnataka,IndiGo,Solo,Mobile App,28897,5
MMT118768,08-09-2024,Dubai,Rajasthan,Akasa Air,Solo,Mobile App,8300,5
MMT118769,07-05-2024,Bangalore,Kerala,IndiGo,Business,Travel Agent,33723,4.2
MMT118770,16-05-2022,Delhi,Maharashtra,Akasa Air,Couple,Website,34080,3.5
MMT118771,23-08-2024,Delhi,Karnataka,IndiGo,Solo,Travel Agent,23306,4.2
MMT118772,07-10-2024,Jaipur,Delhi,GoAir,Couple,Website,28822,3
MMT118773,18-01-2024,Jaipur,Rajasthan,GoAir,Business,Website,30057,3.6
MMT118774,30-01-2023,Kerala,Goa,Vistara,Business,Website,31883,4.6
MMT118775,17-09-2022,Leh,Karnataka,IndiGo,Couple,Website,23443,4.5
MMT118776,13-06-2024,Delhi,UAE,GoAir,Couple,Website,49523,4.5
MMT118777,26-11-2023,Leh,Karnataka,Akasa Air,Family,Website,9470,3.3
MMT118778,23-01-2023,Manali,Himachal Pradesh,SpiceJet,Couple,Website,24119,4.5
MMT118779,19-03-2024,Kerala,Kerala,Air India,Business,Website,34896,3.6
MMT118780,25-09-2022,Manali,Maharashtra,GoAir,Couple,Mobile App,15610,4
MMT118781,01-01-2024,Udaipur,Rajasthan,Air India,Solo,Mobile App,27303,3.7
MMT118782,22-10-2022,Manali,Rajasthan,GoAir,Couple,Mobile App,45631,3.3
MMT118783,25-07-2022,Udaipur,Kerala,Akasa Air,Family,Travel Agent,46675,3.1
MMT118784,17-01-2024,Mumbai,UAE,SpiceJet,Business,Mobile App,39654,4.9
MMT118785,07-11-2022,Leh,Goa,Vistara,Family,Mobile App,49292,4.2
MMT118786,09-04-2023,Udaipur,Goa,IndiGo,Couple,Website,42624,4.7
MMT118787,20-07-2023,Dubai,Maharashtra,SpiceJet,Business,Travel Agent,39374,4.1
MMT118788,20-11-2024,Dubai,Rajasthan,Vistara,Business,Mobile App,11999,4.5
MMT118789,27-10-2023,Delhi,Kerala,GoAir,Family,Travel Agent,45483,5
MMT118790,25-12-2023,Leh,Himachal Pradesh,GoAir,Family,Mobile App,18534,4.5
MMT118791,29-01-2023,Mumbai,Rajasthan,IndiGo,Family,Mobile App,40400,3.3
MMT118792,16-04-2024,Goa,Maharashtra,Akasa Air,Business,Travel Agent,14872,4.7
MMT118793,23-07-2024,Mumbai,Ladakh,Air India,Couple,Website,38905,3.6
MMT118794,29-07-2024,Goa,Kerala,SpiceJet,Solo,Travel Agent,30050,4.2
MMT118795,07-12-2023,Bangalore,UAE,Akasa Air,Business,Travel Agent,35390,5
MMT118796,05-10-2022,Leh,Himachal Pradesh,Vistara,Solo,Travel Agent,12226,4.3
MMT118797,15-05-2022,Dubai,Karnataka,SpiceJet,Family,Travel Agent,18407,4.6
MMT118798,29-05-2024,Manali,Rajasthan,GoAir,Family,Mobile App,38561,3.6
MMT118799,17-11-2023,Manali,Himachal Pradesh,Akasa Air,Solo,Mobile App,48009,4.9
MMT118800,19-09-2023,Kerala,UAE,Air India,Family,Mobile App,14064,4.5
MMT118801,15-01-2022,Udaipur,Himachal Pradesh,Air India,Business,Travel Agent,25403,4.4
MMT118802,27-02-2023,Dubai,Goa,Vistara,Couple,Website,3850,4.5
MMT118803,07-05-2022,Dubai,Maharashtra,IndiGo,Solo,Mobile App,41733,4.6
MMT118804,15-11-2023,Leh,Rajasthan,SpiceJet,Family,Travel Agent,13347,3.8
MMT118805,24-06-2022,Udaipur,UAE,IndiGo,Solo,Mobile App,4442,4
MMT118806,30-06-2024,Goa,Rajasthan,Vistara,Couple,Travel Agent,9053,4.5
MMT118807,29-06-2023,Manali,Goa,Air India,Solo,Travel Agent,13751,3.9
MMT118808,08-03-2024,Dubai,Kerala,IndiGo,Solo,Mobile App,40267,3.6
MMT118809,05-06-2023,Bangalore,Maharashtra,GoAir,Family,Mobile App,26702,3.9
MMT118810,15-05-2023,Mumbai,Ladakh,Akasa Air,Couple,Mobile App,24576,4.6
MMT118811,02-12-2023,Udaipur,Rajasthan,Air India,Family,Website,33116,3.9
MMT118812,21-05-2024,Leh,Rajasthan,SpiceJet,Family,Mobile App,17932,3.1
MMT118813,13-12-2023,Dubai,Delhi,Air India,Family,Travel Agent,41394,4
MMT118814,16-04-2023,Manali,Himachal Pradesh,Air India,Solo,Travel Agent,21845,4.2
MMT118815,25-04-2024,Udaipur,Karnataka,SpiceJet,Family,Website,19915,4.2
MMT118816,30-05-2024,Bangalore,Karnataka,Vistara,Family,Mobile App,30113,3.7
MMT118817,27-05-2023,Goa,Maharashtra,Vistara,Solo,Website,48191,3.8
MMT118818,02-02-2023,Leh,Rajasthan,Vistara,Couple,Website,45587,4.2
MMT118819,22-12-2023,Leh,Rajasthan,Akasa Air,Couple,Travel Agent,22563,3.3
MMT118820,02-09-2022,Dubai,Kerala,IndiGo,Solo,Travel Agent,28953,4.4
MMT118821,11-05-2022,Manali,Karnataka,GoAir,Couple,Website,19914,3.1
MMT118822,16-11-2024,Jaipur,Himachal Pradesh,Vistara,Couple,Travel Agent,7273,3.4
MMT118823,17-11-2023,Dubai,Delhi,Vistara,Business,Travel Agent,4759,3.5
MMT118824,16-03-2022,Goa,Delhi,SpiceJet,Family,Website,33564,4.2
MMT118825,23-08-2024,Dubai,Delhi,Akasa Air,Family,Travel Agent,36251,4.2
MMT118826,23-12-2023,Udaipur,UAE,Akasa Air,Couple,Mobile App,49980,4
MMT118827,24-05-2024,Kerala,Kerala,Akasa Air,Family,Website,5020,4
MMT118828,30-12-2023,Manali,Rajasthan,SpiceJet,Family,Website,16207,3
MMT118829,24-08-2024,Udaipur,Delhi,GoAir,Family,Travel Agent,14518,3.6
MMT118830,21-05-2023,Delhi,UAE,Air India,Family,Travel Agent,41304,3.1
MMT118831,27-09-2024,Delhi,Himachal Pradesh,IndiGo,Solo,Travel Agent,46585,4.9
MMT118832,20-05-2022,Bangalore,Rajasthan,GoAir,Couple,Website,11179,5
MMT118833,20-04-2022,Goa,Delhi,Air India,Couple,Website,5592,4.6
MMT118834,22-07-2023,Manali,Goa,Akasa Air,Couple,Mobile App,6818,4.6
MMT118835,05-05-2023,Delhi,Himachal Pradesh,Akasa Air,Couple,Website,38811,4.2
MMT118836,14-06-2024,Udaipur,Kerala,GoAir,Couple,Travel Agent,13786,3
MMT118837,13-11-2022,Manali,UAE,Vistara,Solo,Mobile App,6836,4.2
MMT118838,04-08-2024,Bangalore,Kerala,SpiceJet,Business,Mobile App,10291,3.7
MMT118839,04-09-2023,Udaipur,Maharashtra,Akasa Air,Business,Mobile App,37216,3.9
MMT118840,08-11-2023,Jaipur,Himachal Pradesh,Air India,Family,Mobile App,24280,4.6
MMT118841,10-01-2022,Kerala,Goa,IndiGo,Family,Travel Agent,30117,4.3
MMT118842,24-12-2023,Delhi,Rajasthan,IndiGo,Family,Mobile App,37698,3.5
MMT118843,07-06-2023,Kerala,Himachal Pradesh,Air India,Family,Mobile App,5499,3.4
MMT118844,10-04-2022,Mumbai,UAE,GoAir,Family,Website,37858,4.8
MMT118845,30-09-2023,Mumbai,Himachal Pradesh,Vistara,Business,Website,42127,3.8
MMT118846,13-04-2024,Manali,Himachal Pradesh,Akasa Air,Couple,Mobile App,23935,3.4
MMT118847,28-11-2023,Leh,Delhi,Akasa Air,Family,Website,35922,5
MMT118848,03-01-2024,Manali,Himachal Pradesh,SpiceJet,Solo,Travel Agent,32122,4.2
MMT118849,29-01-2024,Mumbai,Karnataka,SpiceJet,Couple,Travel Agent,30965,3.1
MMT118850,19-04-2024,Kerala,Kerala,GoAir,Family,Website,23503,4.9
MMT118851,14-07-2024,Jaipur,Maharashtra,Air India,Business,Mobile App,5547,3.2
MMT118852,12-05-2022,Dubai,Ladakh,Air India,Solo,Travel Agent,42088,3.6
MMT118853,14-12-2024,Bangalore,Rajasthan,SpiceJet,Solo,Website,8038,3.2
MMT118854,26-02-2024,Kerala,Rajasthan,GoAir,Couple,Website,32079,3.8
MMT118855,15-12-2022,Goa,Rajasthan,GoAir,Business,Travel Agent,38545,3.8
MMT118856,09-03-2022,Kerala,Maharashtra,Akasa Air,Solo,Mobile App,44349,4.3
MMT118857,31-08-2023,Mumbai,Himachal Pradesh,IndiGo,Family,Travel Agent,20560,4.7
MMT118858,12-11-2023,Dubai,Karnataka,IndiGo,Business,Mobile App,13682,4.8
MMT118859,12-06-2023,Bangalore,UAE,Air India,Solo,Travel Agent,13175,3.2
MMT118860,31-07-2023,Delhi,Ladakh,IndiGo,Business,Travel Agent,23687,3.7
MMT118861,19-03-2024,Jaipur,Rajasthan,SpiceJet,Family,Travel Agent,31038,3.8
MMT118862,20-04-2022,Dubai,Goa,Vistara,Family,Travel Agent,20263,3.1
MMT118863,19-10-2023,Leh,Himachal Pradesh,Air India,Business,Mobile App,36539,4
MMT118864,06-02-2023,Udaipur,Himachal Pradesh,Akasa Air,Business,Travel Agent,10873,4.7
MMT118865,09-07-2024,Goa,Rajasthan,GoAir,Business,Website,19732,3.9
MMT118866,13-10-2024,Kerala,Rajasthan,Akasa Air,Business,Travel Agent,20584,4.3
MMT118867,25-01-2024,Goa,Delhi,Akasa Air,Business,Mobile App,45978,3.9
MMT118868,12-09-2024,Dubai,Rajasthan,IndiGo,Solo,Mobile App,5054,4.3
MMT118869,04-07-2022,Kerala,Rajasthan,Air India,Business,Website,7825,3.1
MMT118870,02-10-2022,Goa,Kerala,Vistara,Solo,Travel Agent,41160,3.6
MMT118871,15-04-2022,Kerala,Delhi,SpiceJet,Business,Website,42795,4.4
MMT118872,14-03-2023,Udaipur,Goa,IndiGo,Solo,Website,44295,4.4
MMT118873,24-09-2022,Bangalore,Maharashtra,Vistara,Business,Travel Agent,5017,4.4
MMT118874,14-04-2024,Udaipur,Maharashtra,SpiceJet,Solo,Travel Agent,5854,3.2
MMT118875,27-02-2022,Udaipur,Himachal Pradesh,Vistara,Solo,Travel Agent,31642,3.6
MMT118876,07-04-2023,Manali,Delhi,Air India,Family,Mobile App,33395,4
MMT118877,07-12-2023,Kerala,Rajasthan,Akasa Air,Business,Website,19512,3.6
MMT118878,03-11-2023,Bangalore,Goa,GoAir,Family,Mobile App,33908,3.5
MMT118879,24-01-2023,Leh,Rajasthan,SpiceJet,Couple,Mobile App,30153,3.3
MMT118880,24-06-2023,Leh,Delhi,IndiGo,Solo,Mobile App,8652,3
MMT118881,15-11-2022,Mumbai,Rajasthan,Akasa Air,Solo,Website,38218,3.1
MMT118882,20-12-2024,Goa,UAE,Akasa Air,Family,Travel Agent,38413,4.5
MMT118883,06-11-2023,Jaipur,Rajasthan,GoAir,Couple,Mobile App,22899,3.5
MMT118884,10-09-2024,Manali,Maharashtra,GoAir,Couple,Travel Agent,42501,4.4
MMT118885,23-05-2022,Delhi,UAE,Air India,Couple,Mobile App,39314,4.6
MMT118886,19-08-2022,Manali,Himachal Pradesh,Air India,Business,Mobile App,8316,3.8
MMT118887,07-08-2022,Bangalore,UAE,SpiceJet,Family,Mobile App,32429,3.2
MMT118888,12-08-2024,Manali,Ladakh,GoAir,Couple,Website,35448,4.1
MMT118889,22-08-2024,Kerala,Delhi,Air India,Family,Travel Agent,31114,3.4
MMT118890,26-07-2023,Kerala,UAE,GoAir,Family,Travel Agent,42335,3
MMT118891,06-12-2024,Dubai,Karnataka,SpiceJet,Couple,Mobile App,38609,3.5
MMT118892,04-12-2024,Bangalore,Ladakh,SpiceJet,Family,Website,21551,3.9
MMT118893,04-11-2023,Delhi,Kerala,Air India,Couple,Website,14365,3.1
MMT118894,19-05-2022,Dubai,Karnataka,Air India,Family,Travel Agent,6160,4.6
MMT118895,20-07-2023,Kerala,UAE,Vistara,Couple,Website,12151,4.2
MMT118896,03-07-2022,Jaipur,Maharashtra,Air India,Family,Mobile App,27008,3.9
MMT118897,17-09-2024,Udaipur,Kerala,Akasa Air,Business,Website,25100,4.3
MMT118898,23-04-2023,Leh,Rajasthan,Air India,Solo,Travel Agent,21219,3.5
MMT118899,22-05-2022,Udaipur,Kerala,Air India,Business,Website,3812,3.3
MMT118900,20-11-2023,Leh,Kerala,GoAir,Family,Website,32496,4.2
MMT118901,11-09-2022,Mumbai,Rajasthan,Akasa Air,Family,Website,3996,4.7
MMT118902,25-10-2024,Mumbai,Karnataka,SpiceJet,Solo,Mobile App,22515,3.7
MMT118903,14-09-2024,Kerala,Delhi,SpiceJet,Family,Travel Agent,18524,3.5
MMT118904,04-06-2024,Dubai,Rajasthan,IndiGo,Family,Travel Agent,25482,4
MMT118905,09-02-2023,Leh,Rajasthan,Vistara,Couple,Mobile App,6530,3.8
MMT118906,29-03-2023,Leh,UAE,Akasa Air,Family,Travel Agent,23819,5
MMT118907,18-01-2024,Mumbai,Ladakh,Akasa Air,Couple,Website,38990,4.2
MMT118908,18-08-2022,Manali,Himachal Pradesh,IndiGo,Couple,Travel Agent,27415,3.9
MMT118909,02-08-2024,Jaipur,UAE,GoAir,Solo,Travel Agent,7557,3.1
MMT118910,05-11-2024,Bangalore,Goa,IndiGo,Couple,Travel Agent,15877,3.8
MMT118911,11-08-2023,Manali,Rajasthan,SpiceJet,Family,Website,4002,4.9
MMT118912,21-04-2024,Udaipur,Delhi,Akasa Air,Couple,Website,22241,4.2
MMT118913,20-09-2024,Leh,Karnataka,SpiceJet,Couple,Mobile App,48212,3.9
MMT118914,21-12-2022,Manali,Ladakh,Air India,Family,Travel Agent,29263,3.4
MMT118915,14-07-2023,Bangalore,Himachal Pradesh,SpiceJet,Family,Mobile App,47076,3.7
MMT118916,29-04-2022,Dubai,Ladakh,Air India,Family,Website,26947,3
MMT118917,27-02-2023,Manali,Goa,SpiceJet,Solo,Website,29561,3.3
MMT118918,29-06-2024,Mumbai,Himachal Pradesh,Akasa Air,Couple,Mobile App,21606,3.8
MMT118919,04-02-2024,Jaipur,Rajasthan,Air India,Solo,Travel Agent,11764,4
MMT118920,05-11-2022,Delhi,Rajasthan,IndiGo,Business,Mobile App,38026,4.6
MMT118921,07-01-2022,Manali,Rajasthan,Air India,Family,Travel Agent,47895,3.8
MMT118922,21-02-2023,Leh,Ladakh,GoAir,Couple,Mobile App,37215,4.6
MMT118923,13-12-2022,Bangalore,Delhi,SpiceJet,Business,Mobile App,44928,4.4
MMT118924,14-02-2022,Leh,Maharashtra,SpiceJet,Family,Website,16328,3.1
MMT118925,05-03-2024,Dubai,Karnataka,SpiceJet,Solo,Mobile App,30920,3.8
MMT118926,17-09-2022,Leh,Goa,GoAir,Couple,Mobile App,47022,3.5
MMT118927,05-01-2023,Kerala,Maharashtra,GoAir,Solo,Travel Agent,45420,4.6
MMT118928,29-08-2024,Goa,Karnataka,Akasa Air,Solo,Travel Agent,30030,4.2
MMT118929,20-01-2023,Dubai,Maharashtra,Vistara,Couple,Travel Agent,36236,3.8
MMT118930,17-10-2024,Leh,Rajasthan,Vistara,Solo,Travel Agent,20988,4.6
MMT118931,25-06-2022,Goa,Ladakh,Vistara,Solo,Website,45555,3.6
MMT118932,12-04-2023,Dubai,Maharashtra,SpiceJet,Business,Website,38846,4
MMT118933,04-07-2023,Kerala,Delhi,Akasa Air,Business,Mobile App,15803,3.6
MMT118934,02-01-2023,Mumbai,UAE,Air India,Family,Travel Agent,15042,4.7
MMT118935,18-04-2023,Jaipur,Maharashtra,Air India,Family,Travel Agent,12791,3.2
MMT118936,11-04-2023,Goa,Maharashtra,Akasa Air,Couple,Travel Agent,4905,3.2
MMT118937,25-02-2024,Delhi,Rajasthan,SpiceJet,Family,Website,30751,4
MMT118938,19-10-2022,Bangalore,Kerala,Air India,Family,Website,19093,3.9
MMT118939,27-02-2024,Delhi,Karnataka,Air India,Family,Website,34938,4.3
MMT118940,08-05-2024,Udaipur,Himachal Pradesh,SpiceJet,Couple,Travel Agent,47138,4.8
MMT118941,15-05-2022,Manali,Rajasthan,Akasa Air,Couple,Mobile App,8643,3.7
MMT118942,23-11-2024,Kerala,Kerala,GoAir,Couple,Travel Agent,32218,3
MMT118943,02-11-2024,Leh,Maharashtra,SpiceJet,Couple,Website,27684,4.4
MMT118944,22-07-2024,Manali,Maharashtra,Vistara,Family,Mobile App,40137,3.5
MMT118945,26-05-2022,Goa,Himachal Pradesh,Vistara,Business,Mobile App,34158,4.6
MMT118946,03-05-2024,Jaipur,Himachal Pradesh,SpiceJet,Couple,Website,44270,4.2
MMT118947,22-12-2022,Leh,Karnataka,Air India,Business,Website,19033,4.4
MMT118948,09-01-2022,Goa,Delhi,GoAir,Solo,Mobile App,43661,4.4
MMT118949,23-07-2023,Leh,Ladakh,IndiGo,Couple,Mobile App,43904,3.1
MMT118950,06-03-2022,Manali,UAE,IndiGo,Couple,Website,39797,4.5
MMT118951,09-06-2022,Leh,Rajasthan,Akasa Air,Business,Mobile App,35483,4.5
MMT118952,27-06-2022,Leh,Rajasthan,Vistara,Couple,Website,13012,5
MMT118953,08-12-2024,Bangalore,Himachal Pradesh,IndiGo,Couple,Travel Agent,20100,3.5
MMT118954,12-03-2022,Jaipur,Rajasthan,Akasa Air,Business,Website,30475,3.6
MMT118955,05-11-2022,Kerala,Ladakh,Air India,Couple,Travel Agent,24124,3.8
MMT118956,08-12-2022,Delhi,Rajasthan,GoAir,Business,Mobile App,22215,3.2
MMT118957,02-11-2023,Dubai,Delhi,Akasa Air,Business,Mobile App,44536,3.1
MMT118958,11-07-2023,Delhi,UAE,Vistara,Couple,Mobile App,15890,4.3
MMT118959,09-06-2024,Udaipur,Rajasthan,Akasa Air,Family,Website,4269,4.5
MMT118960,07-01-2022,Kerala,Himachal Pradesh,Air India,Solo,Mobile App,4721,3.1
MMT118961,21-04-2023,Udaipur,UAE,Air India,Solo,Travel Agent,32376,3.9
MMT118962,02-07-2023,Jaipur,Ladakh,SpiceJet,Business,Mobile App,19719,3.6
MMT118963,06-03-2024,Jaipur,Rajasthan,IndiGo,Business,Travel Agent,43252,3
MMT118964,14-02-2022,Udaipur,Maharashtra,Akasa Air,Couple,Website,6591,3.3
MMT118965,09-03-2022,Leh,Kerala,IndiGo,Couple,Travel Agent,3305,4.1
MMT118966,25-07-2024,Kerala,Karnataka,IndiGo,Couple,Travel Agent,14970,3.8
MMT118967,06-08-2023,Dubai,Maharashtra,Akasa Air,Solo,Travel Agent,10282,3.1
MMT118968,25-01-2024,Udaipur,Rajasthan,GoAir,Couple,Mobile App,48445,4.3
MMT118969,19-10-2024,Mumbai,Ladakh,Air India,Business,Travel Agent,10993,4.4
MMT118970,04-02-2024,Leh,Ladakh,Air India,Couple,Travel Agent,41244,3.9
MMT118971,04-03-2024,Mumbai,Rajasthan,Air India,Couple,Travel Agent,5443,3.9
MMT118972,25-11-2023,Kerala,Kerala,SpiceJet,Couple,Travel Agent,45218,3.2
MMT118973,07-06-2022,Goa,Maharashtra,Akasa Air,Business,Travel Agent,20066,4.7
MMT118974,23-05-2022,Delhi,Ladakh,SpiceJet,Family,Travel Agent,31575,3.7
MMT118975,19-04-2023,Dubai,Rajasthan,GoAir,Family,Travel Agent,33904,3.4
MMT118976,30-01-2022,Dubai,Karnataka,Akasa Air,Solo,Travel Agent,29757,3.7
MMT118977,01-06-2024,Leh,Rajasthan,GoAir,Couple,Mobile App,9685,3.8
MMT118978,14-02-2022,Delhi,Himachal Pradesh,GoAir,Business,Website,44880,3.8
MMT118979,12-08-2022,Bangalore,Ladakh,Air India,Couple,Travel Agent,11955,3.9
MMT118980,08-04-2024,Leh,UAE,Air India,Couple,Website,36368,5
MMT118981,21-06-2024,Kerala,Kerala,Air India,Family,Travel Agent,23078,3.3
MMT118982,02-11-2024,Jaipur,Delhi,Akasa Air,Solo,Mobile App,17443,4.2
MMT118983,27-10-2023,Goa,Rajasthan,Vistara,Business,Travel Agent,38915,4.7
MMT118984,16-04-2023,Mumbai,Goa,Air India,Business,Mobile App,40490,3.2
MMT118985,20-08-2023,Jaipur,Kerala,Akasa Air,Family,Mobile App,9554,3.2
MMT118986,13-05-2022,Jaipur,Rajasthan,Akasa Air,Couple,Travel Agent,4239,4.7
MMT118987,28-02-2024,Mumbai,UAE,IndiGo,Solo,Mobile App,11155,3.3
MMT118988,11-09-2022,Manali,Karnataka,Akasa Air,Couple,Mobile App,49921,4.5
MMT118989,21-11-2022,Manali,Kerala,Air India,Business,Website,36640,4.7
MMT118990,17-12-2022,Dubai,Delhi,IndiGo,Business,Travel Agent,7408,3.6
MMT118991,14-05-2024,Manali,Goa,Akasa Air,Solo,Mobile App,33136,4.7
MMT118992,02-11-2024,Leh,Delhi,GoAir,Family,Mobile App,10724,4.4
MMT118993,07-04-2022,Manali,Rajasthan,Akasa Air,Family,Travel Agent,44916,4.7
MMT118994,21-05-2022,Jaipur,Delhi,Vistara,Business,Mobile App,7815,3.2
MMT118995,22-08-2022,Udaipur,Rajasthan,SpiceJet,Business,Travel Agent,45250,4.5
MMT118996,26-02-2024,Delhi,Rajasthan,Vistara,Family,Travel Agent,21098,4
MMT118997,27-07-2024,Manali,Goa,Vistara,Couple,Travel Agent,46819,3.5
MMT118998,14-08-2024,Mumbai,Maharashtra,Akasa Air,Solo,Travel Agent,44123,3.2
MMT118999,01-01-2022,Kerala,UAE,GoAir,Business,Travel Agent,42321,4.9
MMT119000,08-10-2022,Dubai,Goa,GoAir,Couple,Website,6168,3.9
MMT119001,26-05-2023,Jaipur,Rajasthan,Vistara,Solo,Website,7802,4.4
MMT119002,16-10-2024,Manali,UAE,Vistara,Family,Website,22050,4.1
MMT119003,17-12-2022,Udaipur,Himachal Pradesh,SpiceJet,Family,Website,31152,3.3
MMT119004,07-12-2024,Manali,UAE,Air India,Couple,Travel Agent,6752,3.1
MMT119005,18-12-2023,Jaipur,Ladakh,IndiGo,Business,Travel Agent,18319,4
MMT119006,19-08-2024,Leh,Delhi,GoAir,Business,Travel Agent,4380,3.2
MMT119007,21-09-2023,Jaipur,Rajasthan,SpiceJet,Solo,Website,10383,3.9
MMT119008,26-10-2022,Delhi,UAE,IndiGo,Business,Mobile App,22088,3.7
MMT119009,24-03-2024,Manali,Rajasthan,GoAir,Business,Mobile App,34144,3
MMT119010,24-02-2022,Kerala,Goa,Vistara,Couple,Mobile App,30017,3.1
MMT119011,31-03-2024,Bangalore,Maharashtra,IndiGo,Business,Mobile App,22177,3.9
MMT119012,30-04-2022,Jaipur,UAE,Akasa Air,Solo,Website,40953,4.7
MMT119013,09-09-2022,Dubai,Karnataka,SpiceJet,Solo,Travel Agent,37355,3.9
MMT119014,18-09-2023,Udaipur,Rajasthan,IndiGo,Family,Mobile App,43895,3.2
MMT119015,30-03-2024,Leh,Maharashtra,IndiGo,Couple,Website,36257,3.9
